Typhoon Name,Year,Region,Province,City/Municipality,Families,Person,Brgy,Dead,Injured/Ill,Missing,Totally,Partially,Total,Quantity,Cost,Type,Category,Nearest_Station,Station_Province,Distance_km,Max_24hr_Rainfall_mm,Total_Storm_Rainfall_mm,Min_Pressure_hPa,Max_Sustained_Wind_kph,Duration_in_PAR_Hours,PAR_START,PAR_END,DURATION_HOURS,MSW,weather_records_found,typhoon_duration_days,weather_missing,Extreme_24hr_Rainfall_mm,Lowest_Pressure_hPa,Strongest_Wind_kph
AMANG,2023,5,CAMARINES SUR,BUHI,608.0,2248.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,40.57769578004988,,130.1,,,60.0,2023-04-11,2023-04-13,48.0,55,3,3,0,94.5,1004.2,7.2
AMANG,2023,5,CAMARINES SUR,BULA,1067.0,3948.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,61.95097597508354,,130.1,,,60.0,2023-04-11,2023-04-13,48.0,55,3,3,0,94.5,1004.2,7.2
AMANG,2023,5,CAMARINES SUR,CALABANGA,102.0,376.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,DAET,CAMARINES NORTE,57.23822744136658,,154.60999999999999,,,60.0,2023-04-11,2023-04-13,48.0,55,3,3,0,140.0,1004.3,18.0
AMANG,2023,5,CAMARINES SUR,CANAMAN,935.0,3465.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,DAET,CAMARINES NORTE,56.51718527071848,,154.60999999999999,,,60.0,2023-04-11,2023-04-13,48.0,55,3,3,0,140.0,1004.3,18.0
AMANG,2023,5,CAMARINES SUR,GAINZA,663.0,2453.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,DAET,CAMARINES NORTE,60.22391053024857,,154.60999999999999,,,60.0,2023-04-11,2023-04-13,48.0,55,3,3,0,140.0,1004.3,18.0
AMANG,2023,5,CAMARINES SUR,GOA,58.0,214.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,DAET,CAMARINES NORTE,67.01694426962626,,154.60999999999999,,,60.0,2023-04-11,2023-04-13,48.0,55,3,3,0,140.0,1004.3,18.0
AMANG,2023,5,CAMARINES SUR,IRIGA CITY,437.0,1616.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,47.1865535403208,,130.1,,,60.0,2023-04-11,2023-04-13,48.0,55,3,3,0,94.5,1004.2,7.2
AMANG,2023,5,CAMARINES SUR,LIBMANAN,1854.0,6854.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,DAET,CAMARINES NORTE,50.55338371148398,,154.60999999999999,,,60.0,2023-04-11,2023-04-13,48.0,55,3,3,0,140.0,1004.3,18.0
AMANG,2023,5,CAMARINES SUR,MAGARAO,1393.0,5171.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,DAET,CAMARINES NORTE,54.74940371589555,,154.60999999999999,,,60.0,2023-04-11,2023-04-13,48.0,55,3,3,0,140.0,1004.3,18.0
AMANG,2023,5,CAMARINES SUR,MILAOR,2897.0,10720.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,DAET,CAMARINES NORTE,63.45051821347417,,154.60999999999999,,,60.0,2023-04-11,2023-04-13,48.0,55,3,3,0,140.0,1004.3,18.0
AMANG,2023,5,CAMARINES SUR,MINALABAC,2887.0,10679.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,71.67508684556714,,130.1,,,60.0,2023-04-11,2023-04-13,48.0,55,3,3,0,94.5,1004.2,7.2
AMANG,2023,5,CAMARINES SUR,NABUA,115.0,425.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,51.17322659426219,,130.1,,,60.0,2023-04-11,2023-04-13,48.0,55,3,3,0,94.5,1004.2,7.2
AMANG,2023,5,CAMARINES SUR,PAMPLONA,3915.0,14486.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,DAET,CAMARINES NORTE,60.05243656206479,,154.60999999999999,,,60.0,2023-04-11,2023-04-13,48.0,55,3,3,0,140.0,1004.3,18.0
AMANG,2023,5,CAMARINES SUR,PASACAO,1871.0,6924.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,DAET,CAMARINES NORTE,63.44414423804001,,154.60999999999999,,,60.0,2023-04-11,2023-04-13,48.0,55,3,3,0,140.0,1004.3,18.0
AMANG,2023,5,CAMARINES SUR,PILI,1981.0,7330.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,69.15830429354898,,130.1,,,60.0,2023-04-11,2023-04-13,48.0,55,3,3,0,94.5,1004.2,7.2
AMANG,2023,5,CAMARINES SUR,SAN FERNANDO,2891.0,10635.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,DAET,CAMARINES NORTE,68.89951535228441,,154.60999999999999,,,60.0,2023-04-11,2023-04-13,48.0,55,3,3,0,140.0,1004.3,18.0
AMBO,2020,5,CAMARINES SUR,BAAO,686.0,2945.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,55.02861821707203,,181.21,,,198.0,2020-05-10,2020-05-17,168.0,155,8,8,0,117.4,1001.8,14.4
AMBO,2020,5,CAMARINES SUR,BALATAN,639.0,2932.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,57.23338292984215,,181.21,,,198.0,2020-05-10,2020-05-17,168.0,155,8,8,0,117.4,1001.8,14.4
AMBO,2020,5,CAMARINES SUR,BATO,1891.0,8174.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,49.6498711044324,,181.21,,,198.0,2020-05-10,2020-05-17,168.0,155,8,8,0,117.4,1001.8,14.4
AMBO,2020,5,CAMARINES SUR,BOMBON,145.0,579.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,DAET,CAMARINES NORTE,55.761916305879815,,133.42000000000002,,,198.0,2020-05-10,2020-05-17,168.0,155,8,8,0,75.8,1004.7,18.0
AMBO,2020,5,CAMARINES SUR,BUHI,405.0,1622.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,40.57769578004988,,181.21,,,198.0,2020-05-10,2020-05-17,168.0,155,8,8,0,117.4,1001.8,14.4
AMBO,2020,5,CAMARINES SUR,BULA,474.0,1962.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,61.95097597508354,,181.21,,,198.0,2020-05-10,2020-05-17,168.0,155,8,8,0,117.4,1001.8,14.4
AMBO,2020,5,CAMARINES SUR,CABUSAO,639.0,2380.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,DAET,CAMARINES NORTE,43.95103402894672,,133.42000000000002,,,198.0,2020-05-10,2020-05-17,168.0,155,8,8,0,75.8,1004.7,18.0
AMBO,2020,5,CAMARINES SUR,CALABANGA,778.0,3127.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,DAET,CAMARINES NORTE,57.23822744136658,,133.42000000000002,,,198.0,2020-05-10,2020-05-17,168.0,155,8,8,0,75.8,1004.7,18.0
AMBO,2020,5,CAMARINES SUR,CAMALIGAN,126.0,525.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,DAET,CAMARINES NORTE,59.58735431015002,,133.42000000000002,,,198.0,2020-05-10,2020-05-17,168.0,155,8,8,0,75.8,1004.7,18.0
AMBO,2020,5,CAMARINES SUR,CANAMAN,793.0,2723.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,DAET,CAMARINES NORTE,56.51718527071848,,133.42000000000002,,,198.0,2020-05-10,2020-05-17,168.0,155,8,8,0,75.8,1004.7,18.0
AMBO,2020,5,CAMARINES SUR,CARAMOAN,259.0,934.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,VIRAC,CATANDUANES,34.30182356541126,,206.0,,,198.0,2020-05-10,2020-05-17,168.0,155,8,8,0,162.1,1005.6,14.4
AMBO,2020,5,CAMARINES SUR,DEL GALLEGO,180.0,775.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,DAET,CAMARINES NORTE,32.447295504785295,,133.42000000000002,,,198.0,2020-05-10,2020-05-17,168.0,155,8,8,0,75.8,1004.7,18.0
AMBO,2020,5,CAMARINES SUR,GARCHITORENA,405.0,1574.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,VIRAC,CATANDUANES,63.5973115280204,,206.0,,,198.0,2020-05-10,2020-05-17,168.0,155,8,8,0,162.1,1005.6,14.4
AMBO,2020,5,CAMARINES SUR,GOA,624.0,2088.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,DAET,CAMARINES NORTE,67.01694426962626,,133.42000000000002,,,198.0,2020-05-10,2020-05-17,168.0,155,8,8,0,75.8,1004.7,18.0
AMBO,2020,5,CAMARINES SUR,IRIGA CITY,1636.0,5034.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,47.1865535403208,,181.21,,,198.0,2020-05-10,2020-05-17,168.0,155,8,8,0,117.4,1001.8,14.4
AMBO,2020,5,CAMARINES SUR,LAGONOY,103.0,416.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,DAET,CAMARINES NORTE,67.82512985423443,,133.42000000000002,,,198.0,2020-05-10,2020-05-17,168.0,155,8,8,0,75.8,1004.7,18.0
AMBO,2020,5,CAMARINES SUR,LIBMANAN,1534.0,5752.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,DAET,CAMARINES NORTE,50.55338371148398,,133.42000000000002,,,198.0,2020-05-10,2020-05-17,168.0,155,8,8,0,75.8,1004.7,18.0
AMBO,2020,5,CAMARINES SUR,LUPI,309.0,1039.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,DAET,CAMARINES NORTE,30.96958135523076,,133.42000000000002,,,198.0,2020-05-10,2020-05-17,168.0,155,8,8,0,75.8,1004.7,18.0
AMBO,2020,5,CAMARINES SUR,MAGARAO,109.0,498.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,DAET,CAMARINES NORTE,54.74940371589555,,133.42000000000002,,,198.0,2020-05-10,2020-05-17,168.0,155,8,8,0,75.8,1004.7,18.0
AMBO,2020,5,CAMARINES SUR,MILAOR,42.0,154.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,DAET,CAMARINES NORTE,63.45051821347417,,133.42000000000002,,,198.0,2020-05-10,2020-05-17,168.0,155,8,8,0,75.8,1004.7,18.0
AMBO,2020,5,CAMARINES SUR,MINALABAC,129.0,552.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,71.67508684556714,,181.21,,,198.0,2020-05-10,2020-05-17,168.0,155,8,8,0,117.4,1001.8,14.4
AMBO,2020,5,CAMARINES SUR,NABUA,47.0,221.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,51.17322659426219,,181.21,,,198.0,2020-05-10,2020-05-17,168.0,155,8,8,0,117.4,1001.8,14.4
AMBO,2020,5,CAMARINES SUR,OCAMPO,507.0,2327.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,61.99882741108359,,181.21,,,198.0,2020-05-10,2020-05-17,168.0,155,8,8,0,117.4,1001.8,14.4
AMBO,2020,5,CAMARINES SUR,PAMPLONA,314.0,1214.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,DAET,CAMARINES NORTE,60.05243656206479,,133.42000000000002,,,198.0,2020-05-10,2020-05-17,168.0,155,8,8,0,75.8,1004.7,18.0
AMBO,2020,5,CAMARINES SUR,PASACAO,1431.0,5042.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,DAET,CAMARINES NORTE,63.44414423804001,,133.42000000000002,,,198.0,2020-05-10,2020-05-17,168.0,155,8,8,0,75.8,1004.7,18.0
AMBO,2020,5,CAMARINES SUR,PILI,3153.0,12673.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,69.15830429354898,,181.21,,,198.0,2020-05-10,2020-05-17,168.0,155,8,8,0,117.4,1001.8,14.4
AMBO,2020,5,CAMARINES SUR,PRESENTACION,1188.0,4272.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,VIRAC,CATANDUANES,58.00384447989519,,206.0,,,198.0,2020-05-10,2020-05-17,168.0,155,8,8,0,162.1,1005.6,14.4
AMBO,2020,5,CAMARINES SUR,RAGAY,424.0,1801.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,DAET,CAMARINES NORTE,43.39706628330515,,133.42000000000002,,,198.0,2020-05-10,2020-05-17,168.0,155,8,8,0,75.8,1004.7,18.0
AMBO,2020,5,CAMARINES SUR,SAN FERNANDO,42.0,175.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,DAET,CAMARINES NORTE,68.89951535228441,,133.42000000000002,,,198.0,2020-05-10,2020-05-17,168.0,155,8,8,0,75.8,1004.7,18.0
AMBO,2020,5,CAMARINES SUR,SAN JOSE,354.0,1391.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,64.96142092071209,,181.21,,,198.0,2020-05-10,2020-05-17,168.0,155,8,8,0,117.4,1001.8,14.4
AMBO,2020,5,CAMARINES SUR,SIPOCOT,417.0,1647.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,DAET,CAMARINES NORTE,35.79568643503761,,133.42000000000002,,,198.0,2020-05-10,2020-05-17,168.0,155,8,8,0,75.8,1004.7,18.0
AMBO,2020,5,CAMARINES SUR,SIRUMA,83.0,282.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,DAET,CAMARINES NORTE,34.3404551530844,,133.42000000000002,,,198.0,2020-05-10,2020-05-17,168.0,155,8,8,0,75.8,1004.7,18.0
AMBO,2020,5,CAMARINES SUR,TIGAON,618.0,2400.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,61.15181108028041,,181.21,,,198.0,2020-05-10,2020-05-17,168.0,155,8,8,0,117.4,1001.8,14.4
AMBO,2020,5,CAMARINES SUR,TINAMBAC,520.0,2204.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,DAET,CAMARINES NORTE,44.14404830269351,,133.42000000000002,,,198.0,2020-05-10,2020-05-17,168.0,155,8,8,0,75.8,1004.7,18.0
DANTE,2021,5,CAMARINES SUR,BAAO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,55.02861821707203,,61.4,,,154.0,2021-05-30,2021-06-05,144.0,75,7,7,0,50.0,1003.5,7.2
DANTE,2021,5,CAMARINES SUR,BALATAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,57.23338292984215,,61.4,,,154.0,2021-05-30,2021-06-05,144.0,75,7,7,0,50.0,1003.5,7.2
DANTE,2021,5,CAMARINES SUR,BATO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,49.6498711044324,,61.4,,,154.0,2021-05-30,2021-06-05,144.0,75,7,7,0,50.0,1003.5,7.2
DANTE,2021,5,CAMARINES SUR,BOMBON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,DAET,CAMARINES NORTE,55.761916305879815,,23.1,,,154.0,2021-05-30,2021-06-05,144.0,75,7,7,0,22.1,1004.7,14.4
DANTE,2021,5,CAMARINES SUR,BUHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,40.57769578004988,,61.4,,,154.0,2021-05-30,2021-06-05,144.0,75,7,7,0,50.0,1003.5,7.2
DANTE,2021,5,CAMARINES SUR,BULA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,61.95097597508354,,61.4,,,154.0,2021-05-30,2021-06-05,144.0,75,7,7,0,50.0,1003.5,7.2
DANTE,2021,5,CAMARINES SUR,CABUSAO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,DAET,CAMARINES NORTE,43.95103402894672,,23.1,,,154.0,2021-05-30,2021-06-05,144.0,75,7,7,0,22.1,1004.7,14.4
DANTE,2021,5,CAMARINES SUR,CALABANGA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,DAET,CAMARINES NORTE,57.23822744136658,,23.1,,,154.0,2021-05-30,2021-06-05,144.0,75,7,7,0,22.1,1004.7,14.4
DANTE,2021,5,CAMARINES SUR,CAMALIGAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,DAET,CAMARINES NORTE,59.58735431015002,,23.1,,,154.0,2021-05-30,2021-06-05,144.0,75,7,7,0,22.1,1004.7,14.4
DANTE,2021,5,CAMARINES SUR,CANAMAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,DAET,CAMARINES NORTE,56.51718527071848,,23.1,,,154.0,2021-05-30,2021-06-05,144.0,75,7,7,0,22.1,1004.7,14.4
DANTE,2021,5,CAMARINES SUR,CARAMOAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,VIRAC,CATANDUANES,34.30182356541126,,31.4,,,154.0,2021-05-30,2021-06-05,144.0,75,7,7,0,17.0,1005.3,14.4
DANTE,2021,5,CAMARINES SUR,DEL GALLEGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,DAET,CAMARINES NORTE,32.447295504785295,,23.1,,,154.0,2021-05-30,2021-06-05,144.0,75,7,7,0,22.1,1004.7,14.4
DANTE,2021,5,CAMARINES SUR,GAINZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,DAET,CAMARINES NORTE,60.22391053024857,,23.1,,,154.0,2021-05-30,2021-06-05,144.0,75,7,7,0,22.1,1004.7,14.4
DANTE,2021,5,CAMARINES SUR,GARCHITORENA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,VIRAC,CATANDUANES,63.5973115280204,,31.4,,,154.0,2021-05-30,2021-06-05,144.0,75,7,7,0,17.0,1005.3,14.4
DANTE,2021,5,CAMARINES SUR,GOA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,DAET,CAMARINES NORTE,67.01694426962626,,23.1,,,154.0,2021-05-30,2021-06-05,144.0,75,7,7,0,22.1,1004.7,14.4
DANTE,2021,5,CAMARINES SUR,IRIGA CITY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,47.1865535403208,,61.4,,,154.0,2021-05-30,2021-06-05,144.0,75,7,7,0,50.0,1003.5,7.2
DANTE,2021,5,CAMARINES SUR,LAGONOY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,DAET,CAMARINES NORTE,67.82512985423443,,23.1,,,154.0,2021-05-30,2021-06-05,144.0,75,7,7,0,22.1,1004.7,14.4
DANTE,2021,5,CAMARINES SUR,LIBMANAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,DAET,CAMARINES NORTE,50.55338371148398,,23.1,,,154.0,2021-05-30,2021-06-05,144.0,75,7,7,0,22.1,1004.7,14.4
DANTE,2021,5,CAMARINES SUR,LUPI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,DAET,CAMARINES NORTE,30.96958135523076,,23.1,,,154.0,2021-05-30,2021-06-05,144.0,75,7,7,0,22.1,1004.7,14.4
DANTE,2021,5,CAMARINES SUR,MAGARAO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,DAET,CAMARINES NORTE,54.74940371589555,,23.1,,,154.0,2021-05-30,2021-06-05,144.0,75,7,7,0,22.1,1004.7,14.4
DANTE,2021,5,CAMARINES SUR,MILAOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,DAET,CAMARINES NORTE,63.45051821347417,,23.1,,,154.0,2021-05-30,2021-06-05,144.0,75,7,7,0,22.1,1004.7,14.4
DANTE,2021,5,CAMARINES SUR,MINALABAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,71.67508684556714,,61.4,,,154.0,2021-05-30,2021-06-05,144.0,75,7,7,0,50.0,1003.5,7.2
DANTE,2021,5,CAMARINES SUR,NABUA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,51.17322659426219,,61.4,,,154.0,2021-05-30,2021-06-05,144.0,75,7,7,0,50.0,1003.5,7.2
DANTE,2021,5,CAMARINES SUR,NAGA CITY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,DAET,CAMARINES NORTE,62.61852111817954,,23.1,,,154.0,2021-05-30,2021-06-05,144.0,75,7,7,0,22.1,1004.7,14.4
DANTE,2021,5,CAMARINES SUR,OCAMPO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,61.99882741108359,,61.4,,,154.0,2021-05-30,2021-06-05,144.0,75,7,7,0,50.0,1003.5,7.2
DANTE,2021,5,CAMARINES SUR,PAMPLONA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,DAET,CAMARINES NORTE,60.05243656206479,,23.1,,,154.0,2021-05-30,2021-06-05,144.0,75,7,7,0,22.1,1004.7,14.4
DANTE,2021,5,CAMARINES SUR,PASACAO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,DAET,CAMARINES NORTE,63.44414423804001,,23.1,,,154.0,2021-05-30,2021-06-05,144.0,75,7,7,0,22.1,1004.7,14.4
DANTE,2021,5,CAMARINES SUR,PILI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,69.15830429354898,,61.4,,,154.0,2021-05-30,2021-06-05,144.0,75,7,7,0,50.0,1003.5,7.2
DANTE,2021,5,CAMARINES SUR,PRESENTACION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,VIRAC,CATANDUANES,58.00384447989519,,31.4,,,154.0,2021-05-30,2021-06-05,144.0,75,7,7,0,17.0,1005.3,14.4
DANTE,2021,5,CAMARINES SUR,RAGAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,DAET,CAMARINES NORTE,43.39706628330515,,23.1,,,154.0,2021-05-30,2021-06-05,144.0,75,7,7,0,22.1,1004.7,14.4
DANTE,2021,5,CAMARINES SUR,SAN FERNANDO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,DAET,CAMARINES NORTE,68.89951535228441,,23.1,,,154.0,2021-05-30,2021-06-05,144.0,75,7,7,0,22.1,1004.7,14.4
