Typhoon Name,Year,Region,Province,City/Municipality,Families,Person,Brgy,Dead,Injured/Ill,Missing,Totally,Partially,Total,Quantity,Cost,Type,Category,Nearest_Station,Station_Province,Distance_km,Max_24hr_Rainfall_mm,Total_Storm_Rainfall_mm,Min_Pressure_hPa,Max_Sustained_Wind_kph,Duration_in_PAR_Hours
QUINTA,2020,5,CAMARINES SUR,GARCHITORENA,608,2635,9,0,0,0,0,0,0,0,0,,,VIRAC,CATANDUANES,63.59731153,,,,,71
QUINTA,2020,5,CAMARINES SUR,GOA,1843,8603,31,0,0,0,24,1816,1840,0,0,,,DAET,CAMARINES NORTE,67.01694427,,,,,71
QUINTA,2020,5,CAMARINES SUR,IRIGA CITY,357,996,3,0,0,0,7,2,9,0,0,,,LEGAZPI CITY,ALBAY,47.18655354,,,,,71
QUINTA,2020,5,CAMARINES SUR,LAGONOY,294,1216,12,0,0,0,0,7,7,0,0,,,DAET,CAMARINES NORTE,67.82512985,,,,,71
QUINTA,2020,5,CAMARINES SUR,LIBMANAN,1333,5771,42,0,0,0,39,1246,1285,0,0,,,DAET,CAMARINES NORTE,50.55338371,,,,,71
QUINTA,2020,5,CAMARINES SUR,LUPI,49,203,3,0,0,0,1,40,41,0,0,,,DAET,CAMARINES NORTE,30.96958136,,,,,71
QUINTA,2020,5,CAMARINES SUR,MAGARAO,173,772,12,0,0,0,8,44,52,0,0,,,DAET,CAMARINES NORTE,54.74940372,,,,,71
QUINTA,2020,5,CAMARINES SUR,MILAOR,919,4630,20,0,0,0,1,64,65,0,0,,,DAET,CAMARINES NORTE,63.45051821,,,,,71
QUINTA,2020,5,CAMARINES SUR,MINALABAC,464,1891,9,0,0,0,20,6,26,0,0,,,LEGAZPI CITY,ALBAY,71.67508685,,,,,71
QUINTA,2020,5,CAMARINES SUR,NABUA,737,3019,30,0,0,0,12,333,345,0,0,,,LEGAZPI CITY,ALBAY,51.17322659,,,,,71
QUINTA,2020,5,CAMARINES SUR,NAGA CITY,831,3212,15,0,0,0,0,0,0,0,0,,,DAET,CAMARINES NORTE,62.61852112,,,,,71
QUINTA,2020,5,CAMARINES SUR,OCAMPO,0,0,0,0,0,0,0,0,0,0,0,,,LEGAZPI CITY,ALBAY,61.99882741,,,,,71
QUINTA,2020,5,CAMARINES SUR,PAMPLONA,405,1784,16,0,0,0,0,0,0,0,0,,,DAET,CAMARINES NORTE,60.05243656,,,,,71
QUINTA,2020,5,CAMARINES SUR,PASACAO,732,3192,11,0,0,0,44,685,729,0,0,,,DAET,CAMARINES NORTE,63.44414424,,,,,71
QUINTA,2020,5,CAMARINES SUR,PILI,1964,9820,13,0,0,0,79,1867,1946,0,0,,,LEGAZPI CITY,ALBAY,69.15830429,,,,,71
QUINTA,2020,5,CAMARINES SUR,PRESENTACION,421,1643,7,0,0,0,9,360,369,0,0,,,VIRAC,CATANDUANES,58.00384448,,,,,71
QUINTA,2020,5,CAMARINES SUR,RAGAY,406,1803,24,0,0,0,1,1,2,0,0,,,DAET,CAMARINES NORTE,43.39706628,,,,,71
QUINTA,2020,5,CAMARINES SUR,SAN FERNANDO,160,757,17,0,0,0,8,126,134,0,0,,,DAET,CAMARINES NORTE,68.89951535,,,,,71
QUINTA,2020,5,CAMARINES SUR,SAN JOSE,1074,4345,24,0,0,0,64,904,968,0,0,,,LEGAZPI CITY,ALBAY,64.96142092,,,,,71
QUINTA,2020,5,CAMARINES SUR,SIPOCOT,557,2196,23,0,0,0,1,116,117,0,0,,,DAET,CAMARINES NORTE,35.79568644,,,,,71
QUINTA,2020,5,CAMARINES SUR,SIRUMA,25,94,2,0,0,0,0,23,23,0,0,,,DAET,CAMARINES NORTE,34.34045515,,,,,71
QUINTA,2020,5,CAMARINES SUR,TIGAON,350,1363,18,0,0,0,0,0,0,0,0,,,LEGAZPI CITY,ALBAY,61.15181108,,,,,71
QUINTA,2020,5,CAMARINES SUR,TINAMBAC,1347,5837,27,0,0,0,5,555,560,0,0,,,DAET,CAMARINES NORTE,44.1440483,,,,,71
ROLLY,2020,5,CAMARINES SUR,BAAO,192,800,11,0,0,0,92,100,192,0,260000,['WITHOUT BREAKDOWN'],['NO BREAKDOWN'],LEGAZPI CITY,ALBAY,55.02861822,,,,,122
ROLLY,2020,5,CAMARINES SUR,BALATAN,576,2693,10,0,0,0,0,0,0,0,754625,['WITHOUT BREAKDOWN'],['NO BREAKDOWN'],LEGAZPI CITY,ALBAY,57.23338293,,,,,122
ROLLY,2020,5,CAMARINES SUR,BATO,7760,26515,33,0,0,0,908,5002,5910,0,2439754,['WITHOUT BREAKDOWN'],['NO BREAKDOWN'],LEGAZPI CITY,ALBAY,49.6498711,,,,,122
ROLLY,2020,5,CAMARINES SUR,BOMBON,554,2023,8,0,0,0,0,0,0,0,0,,,DAET,CAMARINES NORTE,55.76191631,,,,,122
ROLLY,2020,5,CAMARINES SUR,BUHI,612,2264,7,0,0,0,0,0,0,0,1315217,['WITHOUT BREAKDOWN'],['NO BREAKDOWN'],LEGAZPI CITY,ALBAY,40.57769578,,,,,122
ROLLY,2020,5,CAMARINES SUR,BULA,269,1160,14,0,0,0,100,169,269,0,0,,,LEGAZPI CITY,ALBAY,61.95097598,,,,,122
ROLLY,2020,5,CAMARINES SUR,CABUSAO,898,3274,9,0,0,0,98,800,898,0,2000000,['WITHOUT BREAKDOWN'],['NO BREAKDOWN'],DAET,CAMARINES NORTE,43.95103403,,,,,122
ROLLY,2020,5,CAMARINES SUR,CALABANGA,2790,10802,42,0,0,0,790,2000,2790,0,1129640,['WITHOUT BREAKDOWN'],['NO BREAKDOWN'],DAET,CAMARINES NORTE,57.23822744,,,,,122
ROLLY,2020,5,CAMARINES SUR,CAMALIGAN,279,1003,11,0,0,0,0,0,0,0,783300,['WITHOUT BREAKDOWN'],['NO BREAKDOWN'],DAET,CAMARINES NORTE,59.58735431,,,,,122
ROLLY,2020,5,CAMARINES SUR,CANAMAN,371,1481,18,0,0,0,0,0,0,0,0,,,DAET,CAMARINES NORTE,56.51718527,,,,,122
ROLLY,2020,5,CAMARINES SUR,CARAMOAN,308,1402,8,0,0,0,0,0,0,0,0,,,VIRAC,CATANDUANES,34.30182357,,,,,122
ROLLY,2020,5,CAMARINES SUR,DEL GALLEGO,548,2359,24,0,0,0,0,0,0,0,0,,,DAET,CAMARINES NORTE,32.4472955,,,,,122
ROLLY,2020,5,CAMARINES SUR,GAINZA,162,595,8,0,0,0,0,0,0,0,0,,,DAET,CAMARINES NORTE,60.22391053,,,,,122
ROLLY,2020,5,CAMARINES SUR,GARCHITORENA,54,256,2,0,0,0,0,0,0,0,0,,,VIRAC,CATANDUANES,63.59731153,,,,,122
ROLLY,2020,5,CAMARINES SUR,GOA,461,2093,15,0,0,0,0,0,0,0,308500,['WITHOUT BREAKDOWN'],['NO BREAKDOWN'],DAET,CAMARINES NORTE,67.01694427,,,,,122
ROLLY,2020,5,CAMARINES SUR,IRIGA CITY,8317,34462,37,0,0,0,937,7380,8317,0,479395.48,['WITHOUT BREAKDOWN'],['NO BREAKDOWN'],LEGAZPI CITY,ALBAY,47.18655354,,,,,122
ROLLY,2020,5,CAMARINES SUR,LAGONOY,107,451,3,0,0,0,0,0,0,0,541419,['WITHOUT BREAKDOWN'],['NO BREAKDOWN'],DAET,CAMARINES NORTE,67.82512985,,,,,122
ROLLY,2020,5,CAMARINES SUR,LIBMANAN,0,0,0,0,0,0,0,0,0,0,938700,['WITHOUT BREAKDOWN'],['NO BREAKDOWN'],DAET,CAMARINES NORTE,50.55338371,,,,,122
ROLLY,2020,5,CAMARINES SUR,LUPI,502,1838,20,0,0,0,0,0,0,0,0,,,DAET,CAMARINES NORTE,30.96958136,,,,,122
ROLLY,2020,5,CAMARINES SUR,MAGARAO,1212,4718,15,0,0,0,500,712,1212,0,1047970,['WITHOUT BREAKDOWN'],['NO BREAKDOWN'],DAET,CAMARINES NORTE,54.74940372,,,,,122
ROLLY,2020,5,CAMARINES SUR,MILAOR,1587,5894,19,0,0,0,0,0,0,0,308500,['WITHOUT BREAKDOWN'],['NO BREAKDOWN'],DAET,CAMARINES NORTE,63.45051821,,,,,122
ROLLY,2020,5,CAMARINES SUR,MINALABAC,2253,8500,25,0,0,0,0,0,0,0,308500,['WITHOUT BREAKDOWN'],['NO BREAKDOWN'],LEGAZPI CITY,ALBAY,71.67508685,,,,,122
ROLLY,2020,5,CAMARINES SUR,NABUA,1857,8937,42,0,0,0,0,0,0,0,617000,['WITHOUT BREAKDOWN'],['NO BREAKDOWN'],LEGAZPI CITY,ALBAY,51.17322659,,,,,122
ROLLY,2020,5,CAMARINES SUR,NAGA CITY,304,1171,5,0,0,0,150,154,304,0,0,,,DAET,CAMARINES NORTE,62.61852112,,,,,122
ROLLY,2020,5,CAMARINES SUR,OCAMPO,950,3815,24,0,0,0,0,0,0,0,0,,,LEGAZPI CITY,ALBAY,61.99882741,,,,,122
ROLLY,2020,5,CAMARINES SUR,PAMPLONA,886,3607,16,0,0,0,300,586,886,0,0,,,DAET,CAMARINES NORTE,60.05243656,,,,,122
ROLLY,2020,5,CAMARINES SUR,PASACAO,451,2022,6,0,0,0,100,351,451,0,493600,['WITHOUT BREAKDOWN'],['NO BREAKDOWN'],DAET,CAMARINES NORTE,63.44414424,,,,,122
ROLLY,2020,5,CAMARINES SUR,PILI,145,592,4,0,0,0,60,85,145,0,0,,,LEGAZPI CITY,ALBAY,69.15830429,,,,,122
ROLLY,2020,5,CAMARINES SUR,RAGAY,1156,4590,36,0,0,0,0,0,0,0,0,,,DAET,CAMARINES NORTE,43.39706628,,,,,122
ROLLY,2020,5,CAMARINES SUR,SAN FERNANDO,285,1400,16,0,0,0,100,185,285,0,308500,['WITHOUT BREAKDOWN'],['NO BREAKDOWN'],DAET,CAMARINES NORTE,68.89951535,,,,,122
ROLLY,2020,5,CAMARINES SUR,SAN JOSE,1082,4383,26,0,0,0,0,0,0,0,308500,['WITHOUT BREAKDOWN'],['NO BREAKDOWN'],LEGAZPI CITY,ALBAY,64.96142092,,,,,122
ROLLY,2020,5,CAMARINES SUR,SIRUMA,2735,10517,22,0,0,0,42,271,313,0,1126305,['WITHOUT BREAKDOWN'],['NO BREAKDOWN'],DAET,CAMARINES NORTE,34.34045515,,,,,122
ROLLY,2020,5,CAMARINES SUR,TIGAON,0,0,0,0,0,0,0,0,0,0,796980,['WITHOUT BREAKDOWN'],['NO BREAKDOWN'],LEGAZPI CITY,ALBAY,61.15181108,,,,,122
ROLLY,2020,5,CAMARINES SUR,TINAMBAC,2845,12399,37,0,0,0,408,2437,2845,0,724000,['WITHOUT BREAKDOWN'],['NO BREAKDOWN'],DAET,CAMARINES NORTE,44.1440483,,,,,122
AMANG,2023,5,CATANDUANES,SAN ANDRES,3,5,2,0,0,0,0,0,0,0,0,,,VIRAC,CATANDUANES,9.232823198,,,,,60
AMBO,2020,5,CATANDUANES,BAGAMANOC,14,68,0,0,0,0,0,0,0,0,0,,,VIRAC,CATANDUANES,40.91081334,,,,,198
AMBO,2020,5,CATANDUANES,BATO,469,1979,0,0,0,0,0,0,0,0,0,,,VIRAC,CATANDUANES,8.469894437,,,,,198
AMBO,2020,5,CATANDUANES,CARAMOAN,30,126,0,0,0,0,0,0,0,0,0,,,VIRAC,CATANDUANES,30.17101167,,,,,198
AMBO,2020,5,CATANDUANES,GIGMOTO,72,284,0,0,0,0,0,0,0,0,0,,,VIRAC,CATANDUANES,25.79813241,,,,,198
AMBO,2020,5,CATANDUANES,PANDAN,47,213,0,0,0,0,0,0,0,0,0,,,VIRAC,CATANDUANES,52.50108347,,,,,198
AMBO,2020,5,CATANDUANES,PANGANIBAN,11,31,0,0,0,0,0,0,0,0,0,,,VIRAC,CATANDUANES,35.15943664,,,,,198
AMBO,2020,5,CATANDUANES,SAN ANDRES,376,1359,0,0,0,0,0,0,0,0,0,,,VIRAC,CATANDUANES,9.232823198,,,,,198
AMBO,2020,5,CATANDUANES,SAN MIGUEL,2,7,0,0,0,0,0,0,0,0,0,,,VIRAC,CATANDUANES,13.31866097,,,,,198
AMBO,2020,5,CATANDUANES,VIRAC,1159,5415,0,0,0,0,0,0,0,0,0,,,VIRAC,CATANDUANES,5.600760593,,,,,198
DANTE,2021,5,CATANDUANES,BAGAMANOC,0,0,0,0,0,0,0,0,0,0,0,,,VIRAC,CATANDUANES,40.91081334,,,,,154
DANTE,2021,5,CATANDUANES,BARAS,0,0,0,0,0,0,0,0,0,0,0,,,VIRAC,CATANDUANES,18.34840468,,,,,154
DANTE,2021,5,CATANDUANES,BATO,0,0,0,0,0,0,0,0,0,0,0,,,VIRAC,CATANDUANES,8.469894437,,,,,154
DANTE,2021,5,CATANDUANES,CARAMOAN,0,0,0,0,0,0,0,0,0,0,0,,,VIRAC,CATANDUANES,30.17101167,,,,,154
DANTE,2021,5,CATANDUANES,GIGMOTO,0,0,0,0,0,0,0,0,0,0,0,,,VIRAC,CATANDUANES,25.79813241,,,,,154
DANTE,2021,5,CATANDUANES,PANDAN,0,0,0,0,0,0,0,0,0,0,0,,,VIRAC,CATANDUANES,52.50108347,,,,,154
DANTE,2021,5,CATANDUANES,PANGANIBAN,0,0,0,0,0,0,0,0,0,0,0,,,VIRAC,CATANDUANES,35.15943664,,,,,154
DANTE,2021,5,CATANDUANES,SAN ANDRES,0,0,0,0,0,0,0,0,0,0,0,,,VIRAC,CATANDUANES,9.232823198,,,,,154
DANTE,2021,5,CATANDUANES,SAN MIGUEL,0,0,0,0,0,0,0,0,0,0,0,,,VIRAC,CATANDUANES,13.31866097,,,,,154
DANTE,2021,5,CATANDUANES,VIGA,0,0,0,0,0,0,0,0,0,0,0,,,VIRAC,CATANDUANES,30.28583536,,,,,154
DANTE,2021,5,CATANDUANES,VIRAC,0,0,0,0,0,0,0,0,0,0,0,,,VIRAC,CATANDUANES,5.600760593,,,,,154
PAENG,2022,5,CATANDUANES,BAGAMANOC,451,1646,16,0,0,0,0,0,0,0,0,,,VIRAC,CATANDUANES,40.91081334,,,,,124.7
PAENG,2022,5,CATANDUANES,BARAS,1033,3973,26,0,0,0,11,40,51,0,0,,,VIRAC,CATANDUANES,18.34840468,,,,,124.7
PAENG,2022,5,CATANDUANES,BATO,2049,7836,22,1,0,0,1,2,3,0,0,,,VIRAC,CATANDUANES,8.469894437,,,,,124.7
PAENG,2022,5,CATANDUANES,CARAMOAN,501,2326,17,0,0,0,0,0,0,0,0,,,VIRAC,CATANDUANES,30.17101167,,,,,124.7
PAENG,2022,5,CATANDUANES,GIGMOTO,328,1142,8,0,0,0,0,0,0,0,0,,,VIRAC,CATANDUANES,25.79813241,,,,,124.7
PAENG,2022,5,CATANDUANES,PANDAN,1094,4605,25,0,0,0,6,240,246,0,0,,,VIRAC,CATANDUANES,52.50108347,,,,,124.7
PAENG,2022,5,CATANDUANES,PANGANIBAN,346,1398,17,0,0,0,2,18,20,0,0,,,VIRAC,CATANDUANES,35.15943664,,,,,124.7
PAENG,2022,5,CATANDUANES,SAN ANDRES,569,2336,17,0,0,0,0,0,0,0,0,,,VIRAC,CATANDUANES,9.232823198,,,,,124.7
PAENG,2022,5,CATANDUANES,SAN MIGUEL,2245,7693,19,0,4,0,0,0,0,0,0,,,VIRAC,CATANDUANES,13.31866097,,,,,124.7
PAENG,2022,5,CATANDUANES,VIGA,324,1246,14,0,0,0,5,28,33,0,0,,,VIRAC,CATANDUANES,30.28583536,,,,,124.7
PAENG,2022,5,CATANDUANES,VIRAC,3350,12239,38,0,0,0,0,0,0,0,0,,,VIRAC,CATANDUANES,5.600760593,,,,,124.7
QUINTA,2020,5,CATANDUANES,BAGAMANOC,602,3637,17,0,0,0,26,552,578,0,0,,,VIRAC,CATANDUANES,40.91081334,,,,,71
QUINTA,2020,5,CATANDUANES,BARAS,1868,6151,26,0,0,0,108,1083,1191,0,0,,,VIRAC,CATANDUANES,18.34840468,,,,,71
QUINTA,2020,5,CATANDUANES,BATO,1920,7410,22,0,0,0,0,0,0,0,0,,,VIRAC,CATANDUANES,8.469894437,,,,,71
QUINTA,2020,5,CATANDUANES,CARAMOAN,714,3460,26,0,1,0,13,77,90,0,0,,,VIRAC,CATANDUANES,30.17101167,,,,,71
QUINTA,2020,5,CATANDUANES,GIGMOTO,957,3509,8,3,0,1,0,0,0,0,0,,,VIRAC,CATANDUANES,25.79813241,,,,,71
QUINTA,2020,5,CATANDUANES,PANDAN,448,1796,18,0,0,0,6,0,6,0,0,,,VIRAC,CATANDUANES,52.50108347,,,,,71
QUINTA,2020,5,CATANDUANES,PANGANIBAN,255,994,15,1,0,0,0,0,0,0,0,,,VIRAC,CATANDUANES,35.15943664,,,,,71
QUINTA,2020,5,CATANDUANES,SAN ANDRES,2837,11425,29,0,1,0,0,0,0,0,0,,,VIRAC,CATANDUANES,9.232823198,,,,,71
QUINTA,2020,5,CATANDUANES,SAN MIGUEL,916,4380,21,0,1,0,42,847,889,0,0,,,VIRAC,CATANDUANES,13.31866097,,,,,71
QUINTA,2020,5,CATANDUANES,VIGA,814,3428,23,0,0,0,117,2,119,0,0,,,VIRAC,CATANDUANES,30.28583536,,,,,71
QUINTA,2020,5,CATANDUANES,VIRAC,4056,15885,47,0,13,0,0,0,0,0,0,,,VIRAC,CATANDUANES,5.600760593,,,,,71
ROLLY,2020,5,CATANDUANES,BAGAMANOC,827,4159,18,0,0,0,300,617,917,0,0,,,VIRAC,CATANDUANES,40.91081334,,,,,122
ROLLY,2020,5,CATANDUANES,BARAS,4309,8930,1,0,0,0,1972,1311,3283,0,0,,,VIRAC,CATANDUANES,18.34840468,,,,,122
ROLLY,2020,5,CATANDUANES,BATO,4594,19161,27,0,0,0,1133,1754,2887,0,0,,,VIRAC,CATANDUANES,8.469894437,,,,,122
ROLLY,2020,5,CATANDUANES,CARAMOAN,1730,7258,1,0,0,0,730,1000,1730,0,0,,,VIRAC,CATANDUANES,30.17101167,,,,,122
ROLLY,2020,5,CATANDUANES,GIGMOTO,2432,10120,9,0,0,0,741,1458,2199,0,0,,,VIRAC,CATANDUANES,25.79813241,,,,,122
ROLLY,2020,5,CATANDUANES,PANDAN,1484,6470,25,0,0,0,88,508,596,0,0,,,VIRAC,CATANDUANES,52.50108347,,,,,122
ROLLY,2020,5,CATANDUANES,PANGANIBAN,624,2594,23,0,0,0,73,551,624,0,0,,,VIRAC,CATANDUANES,35.15943664,,,,,122
ROLLY,2020,5,CATANDUANES,SAN ANDRES,3337,14336,1,0,0,0,1045,1404,2449,0,0,,,VIRAC,CATANDUANES,9.232823198,,,,,122
ROLLY,2020,5,CATANDUANES,SAN MIGUEL,4029,11797,24,0,0,0,1210,2450,3660,0,0,,,VIRAC,CATANDUANES,13.31866097,,,,,122
ROLLY,2020,5,CATANDUANES,VIGA,6406,25048,31,0,0,0,475,2305,2780,0,0,,,VIRAC,CATANDUANES,30.28583536,,,,,122
ROLLY,2020,5,CATANDUANES,VIRAC,22856,94356,63,0,0,0,5262,8718,13980,0,10339000,['WITHOUT BREAKDOWN'],['NO BREAKDOWN'],VIRAC,CATANDUANES,5.600760593,,,,,122
AGATON,2022,5,MASBATE,MOBO,0,0,0,0,0,0,0,5,5,0,0,,,MASBATE,MASBATE,11.29564539,,,,,78
AGATON,2022,5,MASBATE,PALANAS,0,0,0,0,0,0,0,0,0,0,0,,,MASBATE,MASBATE,41.91139669,,,,,78
AMANG,2023,5,MASBATE,MOBO,0,0,0,0,0,0,0,0,0,8,5000,['FAMILY FOOD PACK'],['FAMILY FOOD PACK'],MASBATE,MASBATE,11.29564539,,,,,60
AMBO,2020,5,MASBATE,AROROY,69,302,4,0,0,0,0,0,0,0,0,,,MASBATE,MASBATE,45.52889672,,,,,198
AMBO,2020,5,MASBATE,BALENO,41,157,2,0,0,0,0,0,0,0,0,,,MASBATE,MASBATE,17.11096635,,,,,198
AMBO,2020,5,MASBATE,BALUD,123,453,8,0,0,0,0,0,0,0,0,,,MASBATE,MASBATE,46.74052299,,,,,198
AMBO,2020,5,MASBATE,BATUAN,65,276,4,0,0,0,0,0,0,0,0,,,MASBATE,MASBATE,15.45927441,,,,,198
AMBO,2020,5,MASBATE,CATAINGAN,109,329,3,0,0,0,0,0,0,0,0,,,MASBATE,MASBATE,55.29871233,,,,,198
AMBO,2020,5,MASBATE,CAWAYAN,683,2294,13,0,0,0,0,0,0,0,0,,,MASBATE,MASBATE,50.34503929,,,,,198
AMBO,2020,5,MASBATE,CLAVERIA,693,3123,10,0,0,0,0,0,0,0,0,,,LEGAZPI CITY,ALBAY,58.16925099,,,,,198
AMBO,2020,5,MASBATE,DIMASALANG,339,1207,12,0,0,0,0,0,0,0,0,,,MASBATE,MASBATE,33.38633305,,,,,198
AMBO,2020,5,MASBATE,ESPERANZA,33,1346,11,0,0,0,0,0,0,0,0,,,MASBATE,MASBATE,74.95432486,,,,,198
AMBO,2020,5,MASBATE,MANDAON,280,1400,0,0,0,0,0,0,0,0,0,,,MASBATE,MASBATE,42.83492295,,,,,198
AMBO,2020,5,MASBATE,MASBATE CITY,30,138,2,0,0,0,0,0,0,0,0,,,MASBATE,MASBATE,7.357577836,,,,,198
AMBO,2020,5,MASBATE,MILAGROS,324,1293,3,0,0,0,0,0,0,0,0,,,MASBATE,MASBATE,32.53212989,,,,,198
AMBO,2020,5,MASBATE,MOBO,526,2118,13,0,0,0,0,0,0,0,0,,,MASBATE,MASBATE,11.29564539,,,,,198
AMBO,2020,5,MASBATE,MONREAL,177,670,0,0,0,0,0,0,0,0,0,,,MASBATE,MASBATE,25.57285072,,,,,198
AMBO,2020,5,MASBATE,PALANAS,243,882,0,0,0,0,0,0,0,0,0,,,MASBATE,MASBATE,41.91139669,,,,,198
AMBO,2020,5,MASBATE,PIO V CORPUZ,478,1682,11,0,0,0,0,0,0,0,0,,,MASBATE,MASBATE,73.01773625,,,,,198
AMBO,2020,5,MASBATE,PLACER,67,315,2,0,0,0,0,0,0,0,0,,,MASBATE,MASBATE,54.32910375,,,,,198
AMBO,2020,5,MASBATE,SAN FERNANDO,60,143,0,0,0,0,0,0,0,0,0,,,MASBATE,MASBATE,16.61247962,,,,,198
AMBO,2020,5,MASBATE,SAN PASCUAL,3873,14414,16,0,0,0,0,0,0,0,0,,,LEGAZPI CITY,ALBAY,77.71023111,,,,,198
AMBO,2020,5,MASBATE,USON,185,726,12,0,0,0,0,0,0,0,0,,,MASBATE,MASBATE,24.87394104,,,,,198
DANTE,2021,5,MASBATE,AROROY,0,0,0,0,0,0,0,0,0,0,0,,,MASBATE,MASBATE,45.52889672,,,,,154
DANTE,2021,5,MASBATE,BALENO,0,0,0,0,0,0,0,0,0,0,0,,,MASBATE,MASBATE,17.11096635,,,,,154
DANTE,2021,5,MASBATE,BALUD,11,55,2,0,0,0,0,0,0,0,0,,,MASBATE,MASBATE,46.74052299,,,,,154
DANTE,2021,5,MASBATE,BATUAN,0,0,0,0,0,0,0,0,0,0,0,,,MASBATE,MASBATE,15.45927441,,,,,154
DANTE,2021,5,MASBATE,CATAINGAN,0,0,0,0,0,0,0,0,0,0,0,,,MASBATE,MASBATE,55.29871233,,,,,154
DANTE,2021,5,MASBATE,CAWAYAN,0,0,0,0,0,0,0,0,0,0,0,,,MASBATE,MASBATE,50.34503929,,,,,154
DANTE,2021,5,MASBATE,CLAVERIA,0,0,0,0,0,0,0,0,0,0,0,,,LEGAZPI CITY,ALBAY,58.16925099,,,,,154
DANTE,2021,5,MASBATE,DIMASALANG,0,0,0,0,0,0,0,0,0,0,0,,,MASBATE,MASBATE,33.38633305,,,,,154
DANTE,2021,5,MASBATE,ESPERANZA,151,535,11,0,0,0,0,256,256,0,0,,,MASBATE,MASBATE,74.95432486,,,,,154
DANTE,2021,5,MASBATE,MANDAON,3,12,1,0,0,0,3,0,3,0,0,,,MASBATE,MASBATE,42.83492295,,,,,154
DANTE,2021,5,MASBATE,MASBATE CITY,0,0,0,0,0,0,0,0,0,0,0,,,MASBATE,MASBATE,7.357577836,,,,,154
DANTE,2021,5,MASBATE,MILAGROS,0,0,0,0,0,0,0,0,0,0,0,,,MASBATE,MASBATE,32.53212989,,,,,154
DANTE,2021,5,MASBATE,MOBO,0,0,0,0,0,0,0,0,0,0,0,,,MASBATE,MASBATE,11.29564539,,,,,154
DANTE,2021,5,MASBATE,MONREAL,0,0,0,0,0,0,0,0,0,0,0,,,MASBATE,MASBATE,25.57285072,,,,,154
DANTE,2021,5,MASBATE,PALANAS,0,0,0,0,0,0,0,0,0,0,0,,,MASBATE,MASBATE,41.91139669,,,,,154
DANTE,2021,5,MASBATE,PIO V CORPUZ,115,436,8,0,0,0,0,0,0,0,0,,,MASBATE,MASBATE,73.01773625,,,,,154
DANTE,2021,5,MASBATE,PLACER,0,0,0,0,0,0,0,0,0,0,0,,,MASBATE,MASBATE,54.32910375,,,,,154
DANTE,2021,5,MASBATE,SAN FERNANDO,0,0,0,0,0,0,0,0,0,0,0,,,MASBATE,MASBATE,16.61247962,,,,,154
DANTE,2021,5,MASBATE,SAN PASCUAL,0,0,0,0,0,0,0,0,0,0,0,,,LEGAZPI CITY,ALBAY,77.71023111,,,,,154
DANTE,2021,5,MASBATE,USON,0,0,0,0,0,0,0,0,0,0,0,,,MASBATE,MASBATE,24.87394104,,,,,154
ESTER,2022,5,MASBATE,MOBO,495,2567,4,0,0,0,3,25,28,0,0,,,MASBATE,MASBATE,11.29564539,,,,,39
JOLINA,2021,5,MASBATE,BALUD,0,0,0,3,1,1,0,0,0,0,0,,,MASBATE,MASBATE,46.74052299,,,,,103
JOLINA,2021,5,MASBATE,BATUAN,307,1196,5,0,0,0,0,0,0,0,0,,,MASBATE,MASBATE,15.45927441,,,,,103
JOLINA,2021,5,MASBATE,CATAINGAN,18,89,3,0,0,0,3,8,11,0,0,,,MASBATE,MASBATE,55.29871233,,,,,103
JOLINA,2021,5,MASBATE,CAWAYAN,92,337,7,2,0,0,4,18,22,0,0,,,MASBATE,MASBATE,50.34503929,,,,,103
JOLINA,2021,5,MASBATE,ESPERANZA,16,47,3,0,0,0,0,0,0,0,0,,,MASBATE,MASBATE,74.95432486,,,,,103
JOLINA,2021,5,MASBATE,MASBATE CITY,867,4335,25,0,0,0,107,630,737,0,0,,,MASBATE,MASBATE,7.357577836,,,,,103
JOLINA,2021,5,MASBATE,MOBO,1008,5644,14,0,0,0,88,382,470,0,0,,,MASBATE,MASBATE,11.29564539,,,,,103
JOLINA,2021,5,MASBATE,MONREAL,7,38,2,0,0,0,0,0,0,0,0,,,MASBATE,MASBATE,25.57285072,,,,,103
JOLINA,2021,5,MASBATE,PALANAS,355,1705,13,0,0,0,33,258,291,0,0,,,MASBATE,MASBATE,41.91139669,,,,,103
JOLINA,2021,5,MASBATE,PIO V CORPUZ,583,2012,11,0,0,0,0,0,0,0,0,,,MASBATE,MASBATE,73.01773625,,,,,103
JOLINA,2021,5,MASBATE,PLACER,0,0,0,1,0,0,0,0,0,0,0,,,MASBATE,MASBATE,54.32910375,,,,,103
JOLINA,2021,5,MASBATE,SAN FERNANDO,16,78,2,0,0,0,0,0,0,0,0,,,MASBATE,MASBATE,16.61247962,,,,,103
JOLINA,2021,5,MASBATE,SAN JACINTO,56,217,4,0,0,0,0,0,0,0,0,,,MASBATE,MASBATE,21.47576285,,,,,103
JOLINA,2021,5,MASBATE,SAN PASCUAL,3047,12718,16,0,0,0,0,0,0,0,0,,,LEGAZPI CITY,ALBAY,77.71023111,,,,,103
JOLINA,2021,5,MASBATE,USON,621,2752,25,0,0,0,92,410,502,0,0,,,MASBATE,MASBATE,24.87394104,,,,,103
ODETTE,2021,5,MASBATE,AROROY,83,373,3,0,0,0,0,0,0,0,0,,,MASBATE,MASBATE,45.52889672,,,,,91
